"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.109137237071991,3.453603744506836,0.6716476678848267,30.0,11.0,181.0,3.52,934115683.0,934115683.0
0.1110144183039665,3.455690622329712,-0.06035042181611061,86.0,14.0,184.0,3.458,934115690.0,934115690.0
0.1161730736494064,3.44751763343811,0.06021080166101456,85.0,1.0,193.0,3.45,934115715.0,934115715.0
0.1169029623270035,3.451281547546387,0.1809777319431305,83.0,3.0,194.0,3.458,934115720.0,934115720.0
0.1180922836065292,3.450790643692017,0.3020817935466766,71.0,5.0,196.0,3.466,934115725.0,934115725.0
0.1194771826267242,3.455966234207153,0.4245927929878235,73.0,7.0,198.0,3.484,934115729.0,934115729.0
0.1197670325636864,3.446927547454834,0.5462691783905029,84.0,9.0,199.0,3.492,934115734.0,934115734.0
0.1213984712958336,3.45908784866333,0.6727924942970276,27.0,11.0,201.0,3.526,934115738.0,934115738.0
0.1226492524147034,3.443291425704956,-0.06014099344611168,67.0,14.0,204.0,3.446,934115745.0,934115745.0
0.1282064467668533,3.447091102600098,0.06021080166101456,85.0,1.0,213.0,3.45,934115771.0,934115771.0
0.129247784614563,3.458836078643799,0.1813964247703552,83.0,3.0,214.0,3.466,934115775.0,934115775.0
0.129836693406105,3.44239354133606,0.3013845682144165,71.0,5.0,216.0,3.458,934115780.0,934115780.0
0.1316910535097122,3.459495306015015,0.425080269575119,72.0,7.0,218.0,3.488,934115784.0,934115784.0
0.1317228376865387,3.444514513015747,0.5459562540054321,78.0,9.0,219.0,3.49,934115789.0,934115789.0
0.1333207935094833,3.454719305038452,0.6720292568206787,28.0,11.0,221.0,3.522,934115794.0,934115794.0
0.1348241567611694,3.446838617324829,-0.06021080166101456,31.0,14.0,224.0,3.45,934115801.0,934115801.0
0.1399130672216415,3.4386305809021,0.0600711815059185,37.0,1.0,233.0,3.442,934115826.0,934115826.0
