"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-0.4145379364490509,3.390817403793335,0.6640152931213379,28.0,11.0,35303.0,3.48,1464522902.0,1464522902.0
-0.4124504029750824,3.38847017288208,-0.05958251655101776,1.0,14.0,35306.0,3.414,1464522909.0,1464522909.0
-0.4047422409057617,3.369259834289551,0.05923346802592278,40.0,1.0,35315.0,3.394,1464522935.0,1464522935.0
-0.4054496586322784,3.38512659072876,0.1786749511957169,87.0,3.0,35317.0,3.414,1464522939.0,1464522939.0
-0.4045815169811249,3.382878541946411,0.2980726361274719,70.0,5.0,35318.0,3.42,1464522944.0,1464522944.0
-0.4038035273551941,3.386398315429688,0.4187430739402771,60.0,7.0,35320.0,3.436,1464522948.0,1464522948.0
-0.4025165438652039,3.385656833648682,0.5400117635726929,77.0,9.0,35322.0,3.452,1464522953.0,1464522953.0
-0.4031621217727661,3.396142721176148,0.6647785305976868,28.0,11.0,35323.0,3.484,1464522958.0,1464522958.0
-0.3963501751422882,3.394417762756348,0.05965232476592064,78.0,1.0,35334.0,3.418,1464522990.0,1464522990.0
-0.3951457440853119,3.39438796043396,0.1790936440229416,78.0,3.0,35336.0,3.422,1464522994.0,1464522994.0
-0.3931312263011932,3.382222414016724,0.2978983223438263,67.0,5.0,35337.0,3.418,1464522999.0,1464522999.0
-0.3937141299247742,3.397578239440918,0.4199617505073547,70.0,7.0,35339.0,3.446,1464523004.0,1464523004.0
-0.391878217458725,3.38690447807312,0.5400117635726929,78.0,9.0,35340.0,3.452,1464523008.0,1464523008.0
-0.3918978869915009,3.3974609375,0.6647785305976868,15.0,11.0,35342.0,3.484,1464523013.0,1464523013.0
-0.3849490284919739,3.399754524230957,0.05972213298082352,100.0,1.0,35354.0,3.422,1464523045.0,1464523045.0
-0.3837427198886871,3.399715900421143,0.179302990436554,76.0,3.0,35356.0,3.426,1464523050.0,1464523050.0
-0.3819920420646668,3.389513731002808,0.2984212636947632,69.0,5.0,35357.0,3.424,1464523054.0,1464523054.0
-0.3820736110210419,3.400904417037964,0.4202055037021637,57.0,7.0,35359.0,3.448,1464523059.0,1464523059.0
-0.3781428635120392,3.376539468765259,0.5381345748901367,20.0,9.0,35361.0,3.44,1464523064.0,1464523064.0
-0.3786424100399017,3.402474880218506,-0.05975703895092011,87.0,14.0,35365.0,3.424,1464523075.0,1464523075.0
-0.373515397310257,3.40505313873291,0.05979194492101669,98.0,1.0,35374.0,3.426,1464523100.0,1464523100.0
-0.3720902502536774,3.403020143508911,0.1794076561927795,79.0,3.0,35376.0,3.428,1464523105.0,1464523105.0
-0.3701581060886383,3.390826463699341,0.2984212636947632,21.0,5.0,35377.0,3.424,1464523110.0,1464523110.0
-0.3783145248889923,3.493802785873413,0.6830962300300598,1.0,11.0,35382.0,3.58,1464523123.0,1464523123.0
-0.3674059510231018,3.409740447998047,-0.05986175313591957,86.0,14.0,35385.0,3.43,1464523130.0,1464523130.0
-0.3603606224060059,3.394405126571655,0.05958251655101776,87.0,1.0,35394.0,3.414,1464523156.0,1464523156.0
-0.359368622303009,3.396353483200073,0.1789889633655548,82.0,3.0,35396.0,3.42,1464523160.0,1464523160.0
-0.3572731614112854,3.382190942764282,0.297549694776535,3.0,5.0,35397.0,3.414,1464523165.0,1464523165.0
