"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.01684747263789177,3.447433710098267,0.06017589569091797,90.0,1.0,28.0,3.448,1606816938.0,1606816938.0
0.01799748837947846,3.437235832214356,0.1801403611898422,79.0,3.0,30.0,3.442,1606816943.0,1606816943.0
0.01868141256272793,3.452760219573975,0.3020817935466766,71.0,5.0,31.0,3.466,1606816948.0,1606816948.0
0.01983668468892574,3.444077968597412,0.4228866100311279,70.0,7.0,33.0,3.47,1606816952.0,1606816952.0
0.02040809392929077,3.439070224761963,0.544704794883728,86.0,9.0,34.0,3.482,1606816957.0,1606816957.0
0.02157463133335114,3.433664083480835,0.6674498915672302,35.0,11.0,36.0,3.498,1606816961.0,1606816961.0
0.02338436804711819,3.435397148132324,-0.05996646732091904,91.0,14.0,39.0,3.436,1606816968.0,1606816968.0
0.02889791317284107,3.449353456497192,0.06021080166101456,85.0,1.0,48.0,3.45,1606816994.0,1606816994.0
0.03003042936325073,3.441146373748779,0.1803497076034546,79.0,3.0,50.0,3.446,1606816998.0,1606816998.0
0.03066274523735046,3.44470477104187,0.3013845682144165,71.0,5.0,51.0,3.458,1606817003.0,1606817003.0
0.03185863792896271,3.443987846374512,0.4228866100311279,72.0,7.0,53.0,3.47,1606817008.0,1606817008.0
0.03295589238405228,3.433046579360962,0.54376620054245,86.0,9.0,55.0,3.476,1606817012.0,1606817012.0
0.03367535397410393,3.445346832275391,0.6697395443916321,31.0,11.0,56.0,3.51,1606817017.0,1606817017.0
0.03537599742412567,3.435294628143311,-0.05996646732091904,91.0,14.0,59.0,3.436,1606817024.0,1606817024.0
0.04086703062057495,3.443233013153076,0.06010608747601509,87.0,1.0,68.0,3.444,1606817049.0,1606817049.0
0.0420420877635479,3.441020488739014,0.1803497076034546,82.0,3.0,70.0,3.446,1606817054.0,1606817054.0
0.04263744503259659,3.440592288970947,0.3010359406471252,77.0,5.0,71.0,3.454,1606817058.0,1606817058.0
0.04398136958479881,3.451795339584351,0.423861563205719,71.0,7.0,73.0,3.478,1606817063.0,1606817063.0
0.04436561465263367,3.434893608093262,0.544079065322876,86.0,9.0,74.0,3.478,1606817067.0,1606817067.0
0.04570165276527405,3.445208311080933,0.6697395443916321,31.0,11.0,76.0,3.51,1606817072.0,1606817072.0
0.04736720025539398,3.435150146484375,-0.05996646732091904,76.0,14.0,79.0,3.436,1606817079.0,1606817079.0
0.05279377102851868,3.437070846557617,0.06000137329101563,82.0,1.0,88.0,3.438,1606817104.0,1606817104.0
0.05424146354198456,3.452834844589233,0.1809777319431305,82.0,3.0,90.0,3.458,1606817109.0,1606817109.0
0.05464709177613258,3.440422534942627,0.3010359406471252,77.0,5.0,91.0,3.454,1606817114.0,1606817114.0
0.05590123683214188,3.443681478500366,0.4228866100311279,71.0,7.0,93.0,3.47,1606817118.0,1606817118.0
0.05715133994817734,3.446558475494385,0.5459562540054321,87.0,9.0,95.0,3.49,1606817123.0,1606817123.0
0.0575629323720932,3.435212850570679,0.6678314805030823,30.0,11.0,96.0,3.5,1606817127.0,1606817127.0
0.05949602276086807,3.44296145439148,-0.06010608747601509,76.0,14.0,99.0,3.444,1606817134.0,1606817134.0
0.06486644595861435,3.440864324569702,0.0600711815059185,85.0,1.0,108.0,3.442,1606817160.0,1606817160.0
0.0662170946598053,3.448630809783936,0.1807683855295181,82.0,3.0,110.0,3.454,1606817164.0,1606817164.0
0.06688765436410904,3.452162981033325,0.3020817935466766,77.0,5.0,111.0,3.466,1606817169.0,1606817169.0
0.06792158633470535,3.443465232849121,0.4228866100311279,70.0,7.0,113.0,3.47,1606817173.0,1606817173.0
0.06865882873535156,3.450299978256226,0.546582043170929,86.0,9.0,114.0,3.494,1606817178.0,1606817178.0
0.06955371052026749,3.434991121292114,0.6678314805030823,26.0,11.0,116.0,3.5,1606817183.0,1606817183.0
0.07184607535600662,3.45872688293457,-0.0603853277862072,76.0,14.0,119.0,3.46,1606817190.0,1606817190.0
0.07705558836460114,3.448613882064819,0.06021080166101456,93.0,1.0,128.0,3.45,1606817215.0,1606817215.0
0.07816403359174728,3.444385051727295,0.180559054017067,82.0,3.0,130.0,3.45,1606817220.0,1606817220.0
0.0790286436676979,3.455892086029053,0.3024304211139679,74.0,5.0,131.0,3.47,1606817224.0,1606817224.0
0.07994111627340317,3.443207263946533,0.4228866100311279,69.0,7.0,133.0,3.47,1606817229.0,1606817229.0
0.08070220798254013,3.450039386749268,0.546582043170929,87.0,9.0,134.0,3.494,1606817233.0,1606817233.0
0.08200960606336594,3.454354286193848,0.6716476678848267,26.0,11.0,136.0,3.52,1606817238.0,1606817238.0
0.08377332240343094,3.452457666397095,-0.06028061360120773,81.0,14.0,139.0,3.454,1606817245.0,1606817245.0
0.08919632434844971,3.452321767807007,0.06028061360120773,85.0,1.0,148.0,3.454,1606817270.0,1606817270.0
0.09034354984760284,3.45008111000061,0.1808730661869049,84.0,3.0,150.0,3.456,1606817275.0,1606817275.0
0.09093397110700607,3.449620008468628,0.301907479763031,78.0,5.0,151.0,3.464,1606817279.0,1606817279.0
0.09217167645692825,3.450844764709473,0.423861563205719,71.0,7.0,153.0,3.478,1606817284.0,1606817284.0
0.09307952970266342,3.439846992492676,0.545017659664154,86.0,9.0,155.0,3.484,1606817289.0,1606817289.0
0.09428084641695023,3.461897134780884,0.6731741428375244,23.0,11.0,156.0,3.528,1606817293.0,1606817293.0
